"","Date","station","species","detected","url","geom"
"2076",2024-02-12,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2077",2024-02-11,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2078",2024-02-11,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2079",2024-02-11,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2080",2024-02-11,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2081",2024-02-10,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2082",2024-02-10,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2083",2024-02-10,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2084",2024-02-10,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2085",2024-02-09,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2086",2024-02-09,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2087",2024-02-09,"vanf","Right whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2088",2024-02-09,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2089",2024-02-08,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2090",2024-02-08,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2091",2024-02-08,"vanf","Right whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2092",2024-02-08,"vanf","Humpback whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2093",2024-02-07,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2094",2024-02-07,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2095",2024-02-07,"vanf","Right whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2096",2024-02-07,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2097",2024-02-06,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2098",2024-02-06,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2099",2024-02-06,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2100",2024-02-06,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2101",2024-02-05,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2102",2024-02-05,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2103",2024-02-05,"vanf","Right whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2104",2024-02-05,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2105",2024-02-04,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2106",2024-02-04,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2107",2024-02-04,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2108",2024-02-04,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2109",2024-02-03,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2110",2024-02-03,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2111",2024-02-03,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2112",2024-02-03,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2113",2024-02-02,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2114",2024-02-02,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2115",2024-02-02,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2116",2024-02-02,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2117",2024-02-01,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2118",2024-02-01,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2119",2024-02-01,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2120",2024-02-01,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2121",2024-01-31,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2122",2024-01-31,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2123",2024-01-31,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2124",2024-01-31,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2125",2024-01-30,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2126",2024-01-30,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2127",2024-01-30,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2128",2024-01-30,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2129",2024-01-29,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2130",2024-01-29,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2131",2024-01-29,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2132",2024-01-29,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2133",2024-01-28,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2134",2024-01-28,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2135",2024-01-28,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2136",2024-01-28,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2137",2024-01-27,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2138",2024-01-27,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2139",2024-01-27,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2140",2024-01-27,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2141",2024-01-26,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2142",2024-01-26,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2143",2024-01-26,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2144",2024-01-26,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2145",2024-01-25,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2146",2024-01-25,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2147",2024-01-25,"vanf","Right whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2148",2024-01-25,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2149",2024-01-24,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2150",2024-01-24,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2151",2024-01-24,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2152",2024-01-24,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2153",2024-01-23,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2154",2024-01-23,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2155",2024-01-23,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2156",2024-01-23,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2157",2024-01-22,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2158",2024-01-22,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2159",2024-01-22,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2160",2024-01-22,"vanf","Humpback whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2161",2024-01-21,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2162",2024-01-21,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2163",2024-01-21,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2164",2024-01-21,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2165",2024-01-20,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2166",2024-01-20,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2167",2024-01-20,"vanf","Right whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2168",2024-01-20,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2169",2024-01-19,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2170",2024-01-19,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2171",2024-01-19,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2172",2024-01-19,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2173",2024-01-18,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2174",2024-01-18,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2175",2024-01-18,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2176",2024-01-18,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2177",2024-01-17,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2178",2024-01-17,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2179",2024-01-17,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2180",2024-01-17,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2181",2024-01-16,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2182",2024-01-16,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2183",2024-01-16,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2184",2024-01-16,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2185",2024-01-15,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2186",2024-01-15,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2187",2024-01-15,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2188",2024-01-15,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2189",2024-01-14,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2190",2024-01-14,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2191",2024-01-14,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2192",2024-01-14,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2193",2024-01-13,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2194",2024-01-13,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2195",2024-01-13,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2196",2024-01-13,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2197",2024-01-12,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2198",2024-01-12,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2199",2024-01-12,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2200",2024-01-12,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2201",2024-01-11,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2202",2024-01-11,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2203",2024-01-11,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2204",2024-01-11,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2205",2024-01-10,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2206",2024-01-10,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2207",2024-01-10,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2208",2024-01-10,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2209",2024-01-09,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2210",2024-01-09,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2211",2024-01-09,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2212",2024-01-09,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2213",2024-01-08,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2214",2024-01-08,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2215",2024-01-08,"vanf","Right whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2216",2024-01-08,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2217",2024-01-07,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2218",2024-01-07,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2219",2024-01-07,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2220",2024-01-07,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2221",2024-01-06,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2222",2024-01-06,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2223",2024-01-06,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2224",2024-01-06,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2225",2024-01-05,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2226",2024-01-05,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2227",2024-01-05,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2228",2024-01-05,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2229",2024-01-04,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2230",2024-01-04,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2231",2024-01-04,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2232",2024-01-04,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2233",2024-01-03,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2234",2024-01-03,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2235",2024-01-03,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2236",2024-01-03,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2237",2024-01-02,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2238",2024-01-02,"vanf","Fin whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2239",2024-01-02,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2240",2024-01-02,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2241",2024-01-01,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2242",2024-01-01,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2243",2024-01-01,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2244",2024-01-01,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2245",2023-12-31,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2246",2023-12-31,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2247",2023-12-31,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2248",2023-12-31,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2249",2023-12-30,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2250",2023-12-30,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2251",2023-12-30,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2252",2023-12-30,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2253",2023-12-29,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2254",2023-12-29,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2255",2023-12-29,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2256",2023-12-29,"vanf","Humpback whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2257",2023-12-28,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2258",2023-12-28,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2259",2023-12-28,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2260",2023-12-28,"vanf","Humpback whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2261",2023-12-27,"vanf","Sei whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2262",2023-12-27,"vanf","Fin whale",TRUE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
"2263",2023-12-27,"vanf","Right whale",FALSE,"http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml",c(-75.4, 36.6)
